timestamp,container,cpu_usage,pid
2024-10-04 21:46:16,order-service,0.025045265100000002,2243219
2024-10-04 21:46:31,order-service,0.025030375833333333,2243219
2024-10-04 21:46:46,order-service,0.008342981666666666,2243219
2024-10-04 21:47:01,order-service,0.018768640666666666,2243219
2024-10-04 21:47:16,order-service,0.0104297045,2243219
2024-10-04 21:47:31,order-service,0.025039780666666664,2243219
2024-10-04 21:47:46,order-service,1.5805250023333333,2243219
2024-10-04 21:48:01,order-service,1.9273085566666668,2243219
2024-10-04 21:48:16,order-service,0.6755341766666667,2243219
2024-10-04 21:48:31,order-service,0.3030505003333333,2243219
2024-10-04 21:48:46,order-service,0.7807934233333333,2243219
2024-10-04 21:49:01,order-service,0.2874544153333333,2243219
2024-10-04 21:49:16,order-service,0.16769382333333333,2243219
2024-10-04 21:49:31,order-service,0.19879808333333332,2243219
2024-10-04 21:49:46,order-service,0.8399685000000001,2243219
2024-10-04 21:50:01,order-service,1.5673974666666666,2243219
2024-10-04 21:50:16,order-service,0.9793424833333333,2243219
2024-10-04 21:50:31,order-service,0.73357578,2243219
2024-10-04 21:50:46,order-service,0.63954914,2243219
2024-10-04 21:51:01,order-service,0.6710121033333334,2243219
2024-10-04 21:51:16,order-service,0.56418628,2243219
2024-10-04 21:51:31,order-service,1.2072849666666667,2243219
2024-10-04 21:51:46,order-service,0.27402577533333333,2243219
2024-10-04 21:52:01,order-service,0.3913485633333333,2243219
2024-10-04 21:52:16,order-service,0.31774836333333334,2243219
2024-10-04 21:52:31,order-service,0.41783741333333335,2243219
2024-10-04 21:52:46,order-service,1.1303325666666666,2243219
2024-10-04 21:53:01,order-service,1.1594875333333334,2243219
2024-10-04 21:53:16,order-service,0.9405169466666666,2243219
2024-10-04 21:53:31,order-service,0.45526526666666667,2243219
2024-10-04 21:53:46,order-service,0.19869557333333332,2243219
2024-10-04 21:54:01,order-service,0.0083454608,2243219
2024-10-04 21:54:16,order-service,0.008343241,2243219
2024-10-04 21:54:31,order-service,0.00834429,2243219
2024-10-04 21:54:46,order-service,0.014603151833333335,2243219
2024-10-04 21:55:01,order-service,0.008343763,2243219
2024-10-04 21:55:16,order-service,0.008345460333333334,2243219
2024-10-04 21:55:31,order-service,0.012516428,2243219
