Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.7245596576828609
45,0.932608398023287
60,0.17937303623858322
75,0.49100928839725705
90,0.7715174333808399
105,0.17601069129175176
120,0.49906075543758915
135,0.5661532815768578
150,0.4718068954962833
165,0.7483647775441937
180,0.7637568012502608
195,0.4514992175346439
210,0.41171623890931675
225,0.43398819052642446
240,0.5625828720390021
255,0.4683739983883221
270,0.6118472866565736
285,0.4274062284846714
300,0.5339013231695867
315,0.7692291920674388
330,0.5551734977719777
345,0.6102582186888211
360,0.26979133849376186
375,0.5019166656220507
390,0.29265785840788766
405,0.24833604969958392
420,0.30182525016103084
435,0.0363310760496331
450,0.18248330727890855
465,0.43647029721866576
480,0.8851057637580286
495,0.2948743222525279
510,0.40313163938170987
525,0.22842825255877094
540,0.2543124991079865
555,0.3280044465877302
570,0.4068110971953314
585,0.27566417347646216
