Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,3.0906336588570253
45,2.0203223126232497
60,0.19302885186866536
75,0.855698824574213
90,0.4506295810293476
105,0.2388931297028981
120,0.4257047657630836
135,0.5192790634634241
150,0.5144280708727388
165,0.3857062683599581
180,0.4475207132192034
195,0.8341668976752831
210,0.35221899586621697
225,0.6758078982123331
240,0.22004258945288935
255,0.5525032372997785
270,0.6007952011140126
285,0.12738426886556423
300,0.7622817326052579
315,0.3925951351863289
330,0.47129561525842273
345,0.40796592386960545
360,0.29555938818896066
375,0.5196528051979287
390,0.3982613918273294
405,0.5363047582477557
420,0.4839932552641442
435,0.7062640477523928
450,0.31424900240043896
465,0.4614766682712534
480,0.056762919941775535
495,0.4683563034182003
510,0.1252982193501993
525,0.3461260910865167
540,0.2579933436931196
555,0.49283683255784894
570,0.7191280580441258
585,0.12401819242593108
