Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,5.169313216371555
45,3.8345813050049173
60,1.7183348681304078
75,1.0451486270575754
90,1.9623500268572116
105,2.0194321417770316
120,0.7441048302368795
135,2.810648945987141
150,1.429718813657446
165,1.6240436091682924
180,0.7974003793109404
195,2.857104247628996
210,1.5289221971594427
225,2.4405555383862687
240,2.500454795778007
255,2.0924608969141536
270,2.8983529325130855
285,3.127186762259789
300,3.844524343638973
315,1.760673246122273
330,1.5037944978090947
345,2.6195429532359613
360,1.8633437819344996
375,2.5505251593381932
390,3.0029790747856913
405,2.5540527180639403
420,1.7113464393167364
435,0.5900739649067606
450,1.3429203425391842
465,0.7397333240131033
480,1.2135955628051809
495,1.9714831621723898
510,0.8641843356666848
525,0.9702329445385577
540,0.7552873242590228
555,0.5606708286290754
570,1.324249677885966
585,0.5764469441143052
