Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,10.310380469048283
45,8.788862666110553
60,1.468326747948539
75,1.596497683550922
90,3.3713663255244843
105,0.7715266022324273
120,2.3525909001824363
135,2.336407578773269
150,0.9484471528518289
165,2.5109299368070337
180,3.2823509957642103
195,0.8814160235905145
210,2.431329412251607
225,2.0085994355623336
240,2.940153081182416
255,4.903629196414627
270,2.0247677591063447
285,1.9923422872161385
300,2.2514252942994686
315,2.0932485750720087
330,1.0519290254692195
345,0.669606559871143
360,1.7915696452214298
375,1.6199294667753186
390,2.272653134103889
405,1.8293100089583476
420,1.5729818885406024
435,1.432339998845736
450,1.3311908505203178
465,1.2026238894965608
480,0.3150696702346425
495,0.49329811134486473
510,1.2995230391245445
525,1.8965517844703261
540,1.539172318113126
555,1.399342485821244
570,0.8707024981858265
585,0.8597312067900249
