timestamp,container,cpu_usage,pid
2024-10-04 21:46:16,gateway-server_replica_1,0.11793024,3508742
2024-10-04 21:46:31,gateway-server_replica_1,0.06733171166666667,3508742
2024-10-04 21:46:46,gateway-server_replica_1,0.07558185799999999,3508742
2024-10-04 21:47:01,gateway-server_replica_1,0.06730189233333334,3508742
2024-10-04 21:47:16,gateway-server_replica_1,0.042104588666666665,3508742
2024-10-04 21:47:31,gateway-server_replica_1,0.08406720466666667,3508742
2024-10-04 21:47:46,gateway-server_replica_1,4.07870912,3508742
2024-10-04 21:48:01,gateway-server_replica_1,15.268782999999999,3508742
2024-10-04 21:48:16,gateway-server_replica_1,10.468780633333333,3508742
2024-10-04 21:48:31,gateway-server_replica_1,5.768242866666667,3508742
2024-10-04 21:48:46,gateway-server_replica_1,8.422156333333334,3508742
2024-10-04 21:49:01,gateway-server_replica_1,10.942123666666667,3508742
2024-10-04 21:49:16,gateway-server_replica_1,14.460147666666668,3508742
2024-10-04 21:49:31,gateway-server_replica_1,14.128900000000002,3508742
2024-10-04 21:49:46,gateway-server_replica_1,9.128371666666666,3508742
2024-10-04 21:50:01,gateway-server_replica_1,8.0780433,3508742
2024-10-04 21:50:16,gateway-server_replica_1,10.217312,3508742
2024-10-04 21:50:31,gateway-server_replica_1,11.891658666666668,3508742
2024-10-04 21:50:46,gateway-server_replica_1,10.833336,3508742
2024-10-04 21:51:01,gateway-server_replica_1,11.996908666666666,3508742
2024-10-04 21:51:16,gateway-server_replica_1,9.817556666666668,3508742
2024-10-04 21:51:31,gateway-server_replica_1,11.858846,3508742
2024-10-04 21:51:46,gateway-server_replica_1,10.7989245,3508742
2024-10-04 21:52:01,gateway-server_replica_1,10.040597666666667,3508742
2024-10-04 21:52:16,gateway-server_replica_1,7.3797847999999995,3508742
2024-10-04 21:52:31,gateway-server_replica_1,6.886303466666666,3508742
2024-10-04 21:52:46,gateway-server_replica_1,7.581558899999999,3508742
2024-10-04 21:53:01,gateway-server_replica_1,7.4004042000000005,3508742
2024-10-04 21:53:16,gateway-server_replica_1,6.228559300000001,3508742
2024-10-04 21:53:31,gateway-server_replica_1,6.536910300000001,3508742
2024-10-04 21:53:46,gateway-server_replica_1,2.0109793666666667,3508742
2024-10-04 21:54:01,gateway-server_replica_1,0.3552998866666667,3508742
2024-10-04 21:54:16,gateway-server_replica_1,0.32194889666666665,3508742
2024-10-04 21:54:31,gateway-server_replica_1,0.34703569333333334,3508742
2024-10-04 21:54:46,gateway-server_replica_1,1.3841937033333331,3508742
2024-10-04 21:55:01,gateway-server_replica_1,0.33797286,3508742
2024-10-04 21:55:16,gateway-server_replica_1,0.27085487333333336,3508742
2024-10-04 21:55:31,gateway-server_replica_1,0.100959115,3508742
