Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.09769374103878435
45,0.05042979705418683
60,0.5184447899633854
75,0.1360470511324127
90,0.13053935634177133
105,0.20456755715572006
120,0.2518138001056297
135,0.2909608903730009
150,0.17890140819660033
165,0.21604256271319583
180,0.060818690819005865
195,0.357550105026579
210,0.2221460032355888
225,0.31419218506261815
240,0.19410708344300534
255,0.0
270,0.06990635376549005
285,0.10030305118897895
300,0.08307106234266505
315,0.267726063442289
330,0.24696573452911227
345,0.09197157089145043
360,0.1475159792302261
375,0.25808200315300167
390,0.042978206974699784
405,0.4655998444411685
420,0.31531282985366055
435,0.4208071438948611
450,0.07376860874447341
465,0.12159253635869992
480,0.19362410897154353
495,0.2847976777642629
510,0.3063725260001874
525,0.0626761364918916
540,0.13128498854263004
555,0.3439147029073454
570,0.3016123292641886
585,0.088012679967759
