Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.7992342848300582
45,1.1044453749272012
60,0.17615942360718576
75,0.3827012550216369
90,0.48790224615092076
105,0.31224099011122497
120,0.5522851327136794
135,0.5226432202467233
150,0.18111939597271004
165,0.5300043568498324
180,0.26021536671977297
195,0.40249433719707206
210,0.39348485764785285
225,0.44325420108083574
240,0.2980281095020233
255,0.14275394316615272
270,0.49381897911522343
285,0.3458256793871058
300,0.616815520812128
315,0.16474694028018128
330,0.5365722481402269
345,0.5075386485563741
360,0.15171091873002218
375,0.5610582403696666
390,0.6433300709589516
405,0.31596980008849784
420,0.3174086572857165
435,0.302834234357824
450,0.39408981219254546
465,0.2140396259956652
480,0.2894353308346152
495,0.12968561324240283
510,0.13931200770298702
525,0.09601756250507268
540,0.14983408681468585
555,0.15419046900895156
570,0.10067728285280234
585,0.341311538539845
